team1_seed,team2_seed,team1_dis(km),team2_dis(km),team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_adjtempo,team1_adjoe,team1_adjde,team2_adjtempo,team2_adjoe,team2_adjde,team1_outcome,game_id
5,4,1518.15258,2559.601762,0,5,0,1,0,0,40,24,282,155,23,11,23,11,8,14,4,5,1,1,215,85,417,219,24,9,24,9,50.4437,39.5038,71.5019,10.7246,43.6232,30.9912,70.3759,7.0307,26.3449,36.61,49.8943,50.0589,0.0809,0.0864,47.7058,38.8889,73.6471,14.1219,44.0143,36.0406,68.8752,8.2302,36.582,36.0971,50.5711,54.8998,0.1044,0.0801,67.7752,109.0495,96.3581,68.4709,118.9737,99.5146,1,2007-1425-1400
4,1,2866.360237,2328.240816,2,2,0,0,0,0,76,25,76,25,27,6,27,6,3,8,1,4,0,0,102,28,309,133,30,4,30,4,49.7121,36.8687,69.179,10.939,46.1762,34.6939,70.1453,8.3493,36.3081,32.1733,54.5455,51.7774,0.1049,0.1082,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,61.7576,106.803,89.3695,69.5965,112.3509,87.4378,0,2007-1242-1356
3,2,1052.926247,390.8650733,1,2,0,0,0,0,68,25,98,57,25,6,25,6,3,8,1,4,0,1,178,62,371,133,30,3,30,3,52.7799,42.1569,71.5803,9.5113,42.0593,29.3663,70.7849,7.6161,27.9759,36.0848,65.0881,55.8036,0.0996,0.0719,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,65.6165,116.8243,92.5218,69.4387,112.6549,90.2784,0,2007-1272-1401
5,1,628.8743623,636.7777594,1,3,0,1,0,0,44,18,130,56,22,10,22,10,1,5,0,1,0,0,76,21,178,52,30,3,30,3,50.6192,36.4955,65.3012,8.3721,51.6279,34.7639,72.7506,11.4551,40.9506,35.1433,55.6575,55.3355,0.1302,0.0853,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,72.472,111.0303,96.4224,65.3922,116.5324,89.683,0,2007-1326-1397
3,2,3611.397516,478.2206628,3,3,1,1,0,0,103,29,103,29,27,7,27,7,2,5,1,3,1,1,87,40,253,141,26,5,26,5,50.9749,38.2304,66.1224,10.0681,45.95,30.9117,72.7417,7.5209,29.4349,34.7009,67.3257,54.0049,0.0822,0.0801,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,62.916,115.1422,94.6952,64.2998,113.0406,91.944,0,2007-1417-1338
1,5,1560.407195,1614.225252,8,8,3,3,2,2,255,103,290,123,29,5,29,5,1,1,1,1,0,0,129,60,129,60,27,6,27,6,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,49.5402,37.0773,75.5556,5.959,44.1341,33.0798,68.6854,11.1494,48.7633,32.875,56.2331,50.3086,0.0896,0.0584,66.382,118.3834,92.6925,59.3015,115.3393,97.2398,1,2007-1196-1139
6,2,1221.450385,331.753981,1,3,1,1,0,0,142,107,265,170,20,11,20,11,1,3,1,1,0,0,68,29,136,71,26,6,26,6,51.0483,37.2716,73.1079,7.2925,50.0419,34.3885,70.084,10.0273,42.805,36.8114,63.7413,53.4689,0.1071,0.0927,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,67.4717,112.9542,100.5202,60.2223,118.5962,92.4556,0,2007-1207-1435
1,5,696.0923035,3933.176565,3,17,1,10,1,5,103,29,521,130,28,6,28,6,0,5,0,1,0,0,40,24,282,155,23,11,23,11,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513,58.9722,53.2225,0.1101,0.1012,50.4437,39.5038,71.5019,10.7246,43.6232,30.9912,70.3759,7.0307,26.3449,36.61,49.8943,50.0589,0.0809,0.0864,72.9832,118.0858,90.4833,67.7752,109.0495,96.3581,1,2007-1314-1425
7,3,1721.500383,2710.19753,0,9,0,2,0,1,62,33,380,266,28,6,28,6,3,4,1,1,0,0,190,119,280,199,26,7,26,7,49.0829,35.9435,71.4685,14.4036,46.9617,34.2466,70.4185,6.8966,36.3679,33.0151,55.9536,48.7662,0.1169,0.0766,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,66.0483,109.7692,95.8036,66.9999,115.7993,97.5042,0,2007-1332-1424
2,1,390.8650733,636.7777594,3,8,1,4,0,1,178,62,371,133,30,3,30,3,1,5,0,1,0,0,76,21,178,52,30,3,30,3,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,69.4387,112.6549,90.2784,65.3922,116.5324,89.683,0,2007-1326-1272
2,1,478.2206628,2328.240816,2,5,1,3,1,1,87,40,253,141,26,5,26,5,3,8,1,4,0,0,102,28,309,133,30,4,30,4,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,64.2998,113.0406,91.944,69.5965,112.3509,87.4378,1,2007-1417-1242
3,1,2710.19753,1560.407195,3,4,1,1,0,0,190,119,280,199,26,7,26,7,8,8,3,3,2,2,255,103,290,123,29,5,29,5,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,66.9999,115.7993,97.5042,66.382,118.3834,92.6925,0,2007-1196-1332
2,1,331.753981,696.0923035,1,3,1,1,0,0,68,29,136,71,26,6,26,6,3,17,1,10,1,5,103,29,521,130,28,6,28,6,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513,58.9722,53.2225,0.1101,0.1012,60.2223,118.5962,92.4556,72.9832,118.0858,90.4833,1,2007-1207-1314
2,1,3127.952554,496.3399864,2,5,1,3,1,1,87,40,253,141,26,5,26,5,8,8,3,3,2,2,255,103,290,123,29,5,29,5,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,64.2998,113.0406,91.944,66.382,118.3834,92.6925,0,2007-1196-1417
2,1,870.0616219,704.9881157,1,3,1,1,0,0,68,29,136,71,26,6,26,6,1,5,0,1,0,0,76,21,178,52,30,3,30,3,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,60.2223,118.5962,92.4556,65.3922,116.5324,89.683,0,2007-1326-1207
1,1,704.9881157,496.3399864,1,5,0,1,0,0,76,21,178,52,30,3,30,3,8,8,3,3,2,2,255,103,290,123,29,5,29,5,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,65.3922,116.5324,89.683,66.382,118.3834,92.6925,0,2007-1196-1326
16,16,647.7535158,584.8940237,4,4,0,0,0,0,357,301,357,301,15,20,15,20,0,0,0,0,0,0,59,90,59,90,18,14,18,14,41.9913,31.9911,71.237,6.7019,49.1182,34.9275,65.9341,11.1833,24.3863,37.8289,45.3793,60.2757,0.106,0.1056,47.8699,36.1062,70.3343,10.1285,46.712,32.1799,70.2216,7.8234,30.4418,30.405,53.163,48.01,0.1078,0.0894,63.9976,93.3132,104.2839,67.7882,98.7698,98.3215,0,2008-1291-1164
2,15,363.0412503,913.2003611,23,23,17,17,10,10,729,207,802,266,27,5,27,5,2,2,0,0,0,0,151,119,151,119,25,8,25,8,51.6942,37.7451,69.7183,8.7615,46.9697,32.9389,67.1827,11.3475,39.1367,25.037,51.4523,47.6136,0.1168,0.0776,52.3179,36.1433,69.764,4.8917,51.8845,34.6095,70.3102,10.123,47.3081,34.3684,62.3884,52.921,0.1157,0.1045,73.2752,114.8889,90.8427,70.426,107.4327,104.5431,1,2008-1181-1125
16,1,2197.069974,262.872397,0,0,0,0,0,0,54,38,54,38,23,9,23,9,4,9,2,5,0,0,136,32,343,137,31,3,31,3,51.2563,40,67.1949,9.2527,49.6441,35.7651,71.9723,6.1307,41.2979,33.3333,61.1392,55.2042,0.101,0.102,55.3672,39.697,70.696,16.7407,41.1852,32.8162,68.1885,6.3402,29.2943,38.2998,61.1014,52.7076,0.1299,0.0914,68.2201,106.8994,102.2469,68.8982,120.8601,89.7916,0,2008-1242-1340
11,6,234.4632585,2112.824872,0,0,0,0,0,0,20,11,20,11,20,11,20,11,1,6,1,2,0,0,63,36,305,167,21,11,21,11,50.2212,32.0373,69.344,8.9444,44.8832,37.2378,65.4676,8.3333,32.1661,31.5499,55.3551,56.2338,0.1041,0.0972,51.5397,38.6555,68.5325,11.4715,44.0665,30.7004,68.5185,7.2934,27.8363,34.677,49.878,48.3617,0.0857,0.1067,71.7896,112.1989,95.2977,66.7932,108.7276,92.2766,1,2008-1243-1425
6,11,2784.572735,3024.757734,4,4,1,1,1,1,189,95,189,95,24,9,24,9,0,3,0,1,0,0,18,12,118,70,18,12,18,12,48.9948,35.8297,70.5263,10.23,46.709,30.3509,67.8667,9.0841,33.6462,31.1305,56.4302,54.7244,0.1325,0.0886,51.5377,36.9168,73.2919,13.1975,42.9584,32.807,70.8101,10.8108,31.4815,33.5491,53.7415,51.1905,0.0999,0.0907,68.5795,110.7711,92.0123,63.9357,104.4642,96.6622,1,2008-1266-1246
12,5,2534.448101,1742.938633,0,9,0,0,0,0,33,30,343,193,21,12,21,12,10,10,6,6,4,4,303,129,303,129,25,8,25,8,53.3394,36.8932,73.9535,12.2415,46.4847,35.7043,72.3856,7.13,39.4204,37.2274,59.5099,57.0905,0.0948,0.0872,51.574,36.9835,73.6762,12.2482,45.5278,31.1902,67.0229,9.779,24.4815,37.069,66.491,56.116,0.0899,0.0921,65.1239,111.1769,99.2711,65.0287,112.5868,94.3137,0,2008-1277-1396
12,5,2375.158456,1587.551776,3,3,1,1,1,1,207,130,376,275,23,10,23,10,4,6,1,1,0,0,166,85,265,137,24,7,24,7,52.3129,34.8048,70.297,8.7027,46.4142,33.1707,71.7131,7.4853,33.1271,33.1358,53.8089,51.1538,0.0873,0.091,47.8326,40.4727,73.6536,8.8152,44.7814,33.6634,64.5492,9.2676,33.598,33.2706,66.5208,57.0447,0.0874,0.09,63.1912,109.2887,100.0801,71.1753,114.8331,97.8196,0,2008-1323-1206
4,13,2123.975412,892.0775899,4,4,2,2,0,0,131,39,131,39,26,9,26,9,2,2,0,0,0,0,168,110,168,110,24,8,24,8,50.8242,33.752,66.5344,9.1592,46.7718,33.429,69.3632,8.0357,30.4348,34.3519,57.2775,52.9206,0.0989,0.0728,47.1354,36.833,66.7614,9.4647,42.6687,33.6756,75.4286,7.0313,33.5257,27.4212,55.7464,45.9384,0.0944,0.0839,65.2951,114.1934,97.5201,65.2326,102.7894,93.2054,1,2008-1338-1331
11,6,1993.246963,862.0616862,0,0,0,0,0,0,57,79,77,90,21,10,21,10,1,2,0,0,0,0,55,39,80,44,24,8,24,8,49.7119,37.1795,74.1279,10.1604,46.4477,35.0626,70.5563,9.8765,36.6197,29.9251,42.659,46.6418,0.1014,0.0718,44.9718,37.5951,71.2057,12.5545,47.6024,34.8485,67.0407,8.93,34.5789,31.5224,55.9553,55.2055,0.1242,0.0863,71.7967,113.9904,99.946,67.9233,108.4965,91.4457,0,2008-1345-1124
3,14,556.9529703,3706.181092,2,3,0,1,0,0,78,47,157,121,26,7,26,7,0,0,0,0,0,0,96,122,96,122,22,5,22,5,47.9508,36.5809,69.434,12.9167,42.0833,33.3333,66.4134,6.1475,27.0916,28.2511,58.2686,45.4088,0.0676,0.0903,52.637,40.2256,76.087,7.3964,46.2525,36.5759,69.7543,7.8594,35.4903,33.6387,53.8036,55.0989,0.0868,0.0932,64.9821,111.6589,90.5657,69.01,109.9731,104.7877,1,2008-1390-1165
9,8,2058.164623,902.5296788,0,1,0,1,0,0,24,10,177,129,24,10,24,10,1,1,0,0,0,0,72,25,72,25,27,7,27,7,51.0943,35.9292,63.3714,10.2471,42.3692,33.758,66.108,10.1132,29.8942,31.3373,53.5227,48.9308,0.0679,0.084,51.5353,37.3037,65.536,9.3969,42.7069,30.0493,70.6815,5.9751,38.8014,29.9263,64.7903,46.0859,0.0847,0.0974,63.8178,109.0287,92.4734,69.7003,104.7228,90.5297,1,2008-1401-1140
16,1,2541.796397,57.29770202,0,0,0,0,0,0,44,50,167,161,17,15,17,15,3,6,2,4,2,2,122,44,288,145,31,3,31,3,40.7317,34.2365,66.9196,7.5421,50.9317,31.5992,65.7331,9.6748,24.8166,31.531,52.0313,51.2195,0.0879,0.0958,52.2193,34.7009,73.6375,10.8564,45.381,32.9181,68.4512,6.7885,27.6334,27.4817,54.4367,50.4662,0.1123,0.0763,64.6988,92.2821,104.2745,65.5595,116.1109,89.3351,0,2008-1417-1290
9,8,1224.963154,1752.809526,1,1,0,0,0,0,137,58,137,58,28,6,28,6,1,10,1,3,0,1,90,41,408,274,26,7,26,7,50.6359,36.5942,71.4094,10.8766,45.6981,32.047,67.341,10.0159,30.4972,32.6039,57.8069,54.5093,0.1309,0.1091,47.5945,33.2021,74.8428,8.4833,47.0437,30.3254,66.8885,8.2474,39.5639,36.6793,60.347,53.4483,0.1176,0.0723,66.1204,106.7225,93.374,65.0838,109.9117,97.6376,0,2008-1424-1245
4,13,1252.951958,2177.376335,1,1,0,0,0,0,50,16,50,16,24,8,24,8,0,1,0,0,0,0,22,11,68,80,22,11,22,11,52.9049,36.7698,72.7685,8.7031,45.3072,33.1551,72.0081,8.0106,33.8766,32.3716,59.0184,49.7908,0.104,0.0725,46.6953,37.1795,59.3443,11.7021,46.5957,31.1404,69.5971,7.1245,31.9112,42.1182,54.4846,60.2151,0.1286,0.0967,59.6831,114.0761,93.5267,63.1385,97.4605,91.6691,1,2008-1450-1457
7,10,264.2509923,3136.513146,0,15,0,4,0,1,24,10,542,196,24,10,24,10,0,2,0,1,0,0,19,14,171,179,19,14,19,14,50.0719,35.9551,68.6606,14.1738,45.1057,35.9606,65.508,6.7626,33.8725,32.2906,58.1933,51.5723,0.1032,0.0812,51.2489,39.5985,74.3849,8.8323,47.5299,34.542,70.4947,7.4935,32.0655,28.172,61.9458,52.8186,0.0849,0.0775,65.4761,110.1034,94.6948,65.0121,114.3542,97.0594,1,2008-1452-1112
3,14,579.9528531,2088.1822,6,6,2,2,0,0,171,59,201,86,29,4,29,4,0,0,0,0,0,0,92,59,92,59,24,8,24,8,49.3333,35.5705,70.5489,9.4862,41.6601,31.2704,68.3438,7.8431,31.8546,32.677,53.8644,50.0695,0.098,0.0994,52.2656,38.3754,70.2326,3.6095,51.1895,37.0492,67.3877,6.5625,35.8074,33.3516,51.4316,56.7059,0.1216,0.0842,62.7376,112.3212,87.3677,73.1929,111.1196,103.7128,1,2008-1458-1168
14,3,789.9616101,643.2459207,0,3,0,0,0,0,75,79,175,133,17,16,17,16,2,2,0,0,0,0,90,38,90,38,27,6,27,6,46.9372,33.1675,67.5987,9.2623,49.0984,30.8511,64.8177,9.8775,31.5872,35.0373,47.1095,52.2444,0.0971,0.1002,52.2782,39.0582,74.8804,9.6749,45.2012,33.558,67.7116,11.1111,36.594,36.4798,60.2564,58.8235,0.0853,0.1002,65.8772,102.1974,96.2386,65.3226,113.1885,94.1568,0,2008-1462-1208
8,9,790.9635061,1398.155244,0,0,0,0,0,0,3,3,159,143,322,43,3,3,0,1,0,0,0,0,22,11,102,78,22,11,22,11,52.3285,34.9131,75.9211,10.3306,45.0413,34.2302,65.0086,7.9594,34.8953,35.604,51.9666,56.0724,0.1042,0.0899,52.2956,34.1021,67.81,14.1517,47.6153,33.2849,69.7143,9.8996,30.3348,34.9771,53.953,52.864,0.0985,0.0968,68.1095,111.8118,95.041,68.3987,107.9489,95.5965,0,2008-1116-1231
10,7,340.0500569,704.5871976,2,3,0,0,0,0,140,99,235,148,26,6,26,6,0,0,0,0,0,0,29,3,29,3,29,3,29,3,53.255,36.7673,70.3125,8.6081,47.2527,33.5366,66.9742,8.2278,33.7328,37.5286,60.804,56.3859,0.0906,0.1055,51.3483,38.0215,73.7008,7.2049,48.1771,31.8352,66.4845,9.3258,48.5252,31.6726,57.3454,45.3793,0.1066,0.0777,66.535,110.8569,99.7824,60.949,113.3087,95.7745,0,2008-1139-1375
10,7,201.8021063,3434.059367,4,4,0,0,0,0,337,224,337,224,26,6,26,6,8,8,3,3,0,0,236,59,236,59,25,7,25,7,53.0055,37.1671,72.5632,8.5993,46.9858,35.4745,63.4615,6.8696,39.2027,37.7827,59.1278,51.6171,0.1061,0.0807,53.6313,37.4787,71.2329,13.0288,43.7394,32.6149,64.7841,8.9385,31.9022,37.0607,53.5874,50.9409,0.1108,0.1007,68.2715,112.6761,92.4836,68.0301,112.3988,95.5913,1,2008-1172-1211
15,2,422.2165969,374.3396129,0,0,0,0,0,0,57,64,57,64,24,8,24,8,2,4,2,2,1,1,99,35,167,77,27,5,27,5,48.4388,38.2736,72.7127,9.1064,48.766,35.1515,72.3282,8.6469,32.9576,35.9673,57.1429,52.9193,0.0924,0.0728,56.292,38.3738,65.2101,13.7638,40.5268,29.86,67.9878,8.4534,40.2411,35.3297,61.7544,53.3632,0.1086,0.1105,65.0386,111.9467,107.8308,62.2469,112.5181,90.4236,0,2008-1207-1420
3,14,530.1539229,2771.527212,4,12,1,7,1,5,166,66,520,194,24,8,24,8,0,0,0,0,0,0,108,81,108,81,25,8,25,8,53.528,34.9614,64.7139,13.5632,43.1418,30.4473,68.2635,7.6237,38.6872,34.6847,58.1545,57.1059,0.1192,0.0866,56.2397,39.1691,66.2234,5.5394,49.1254,35.2308,70.5449,8.2923,35.6237,32.1464,60.4847,49.6124,0.0821,0.0854,67.2716,109.7418,89.0068,72.4141,106.6432,103.3789,1,2008-1257-1129
1,16,217.2509728,495.4485084,4,9,2,5,0,1,214,64,407,135,33,1,33,1,0,0,0,0,0,0,34,28,34,28,21,11,21,11,52.9597,34.9133,61.3522,14.9877,42.6904,30.1829,68,8.2494,35.2629,28.7215,55.7305,49.1601,0.1198,0.0825,52.4771,34.6232,67.1254,7.0423,46.5795,32.4286,66.9207,7.7064,31.0563,41.3223,52.2911,56.8116,0.0876,0.1083,69.7446,111.949,85.856,70.1478,100.7145,102.6367,1,2008-1272-1426
7,10,1529.533602,830.3077437,0,0,0,0,0,0,68,59,68,59,22,10,22,10,1,1,0,0,0,0,127,89,127,89,25,6,25,6,45.7447,37.9019,75.3351,11.8348,43.6855,35.6375,66.7651,10.3343,30.9911,34.0838,50.9685,49.3606,0.0834,0.0927,51.6245,35.9352,65.8606,11.7558,44.2351,30.5195,69.3841,10.4693,37.9966,25.8245,54.902,38.0495,0.1011,0.0773,66.9759,110.3429,97.6792,67.2185,107.3677,94.212,1,2008-1274-1388
9,8,2817.128389,349.6773044,4,5,2,2,0,0,211,133,301,213,18,13,18,13,4,4,0,0,0,0,207,114,207,114,22,10,22,10,53.7604,39.2405,69.3598,6.6998,50.3722,33.3839,69.0031,10.0279,39.7651,35.2784,55.5944,53.3172,0.0679,0.0849,53.3224,33.4282,64.6195,19.2225,39.7408,31.8182,68.4474,9.434,36.5765,35.0023,50.6215,50.3797,0.0839,0.094,67.1246,117.7965,102.4784,68.2846,104.8354,91.6791,0,2008-1280-1332
1,16,39.91847719,448.1678056,4,18,2,11,1,5,138,32,556,133,32,2,32,2,0,0,0,0,0,0,59,90,59,90,18,14,18,14,52.1169,37.2414,75.6923,10.5006,47.8022,32.6291,66.7707,9.8286,22.6209,34.2169,51.92,50.3299,0.1069,0.1042,47.8699,36.1062,70.3343,10.1285,46.712,32.1799,70.2216,7.8234,30.4418,30.405,53.163,48.01,0.1078,0.0894,74.4187,118.7927,93.24,67.7882,98.7698,98.3215,1,2008-1314-1291
11,6,1255.537261,993.1843646,4,4,2,2,0,0,261,151,261,151,21,12,21,12,0,1,0,0,0,0,38,26,117,67,22,11,22,11,52.7586,38.5938,72.5874,13.3449,47.6603,37.0317,68.4553,10,35.5556,37.5541,58.44,60.5948,0.1088,0.0971,48.9583,34.8101,68.1319,10.7484,46.0191,32.6347,72.7273,8.9744,33.617,34.7193,52.4669,46.8593,0.0988,0.1045,65.1989,112.9071,99.8138,64.7876,106.6132,93.7432,0,2008-1328-1386
4,13,1795.644617,3358.543212,14,19,11,11,2,2,528,200,776,337,24,8,24,8,0,0,0,0,0,0,21,13,21,13,21,13,21,13,49.47,36.129,72.0442,19.2959,40.4198,34.9206,67.9764,8.1979,24.734,31.9355,56.2212,52.4434,0.0814,0.109,48.7179,33.6673,66.9683,8.3911,47.96,34.4507,67.04,10.1832,26.7704,29.2484,54.8619,51.6089,0.1058,0.1041,68.7535,113.4128,96.7912,64.8528,99.8269,95.6728,0,2008-1360-1163
4,13,996.3064917,1817.865319,2,4,2,2,0,0,170,115,293,178,26,7,26,7,0,2,0,0,0,0,57,35,196,161,22,10,22,10,50.6073,39.8684,73.4641,8.5199,48.3032,35,69.4611,9.5547,38.0952,33.5731,65.3017,49.1247,0.0833,0.0946,48.1145,38.24,68.883,8.9541,49.4357,36.9408,65,8.5894,30.3841,34.273,52.694,52.6835,0.1328,0.0762,69.7072,110.4747,98.9526,68.6598,106.1652,99.3433,0,2008-1373-1435
2,15,377.3540257,1058.616686,2,4,1,2,0,0,75,23,161,61,29,4,29,4,0,5,0,2,0,0,124,113,270,217,21,11,21,11,51.5287,35.7981,65.7074,8.8836,50.3145,31.2236,67.3885,10.8874,38.8509,35.8548,60.6426,54.9884,0.126,0.0793,46.3492,41.0095,74.1194,8.1921,45.1036,35.034,73.4472,13.1217,40.152,35.6364,55.0143,55.4745,0.0734,0.1021,72.1186,116.0628,96.1714,61.9209,107.8497,105.0294,1,2008-1397-1110
2,15,708.2643129,492.1002941,9,15,4,5,1,1,244,92,446,226,28,6,28,6,2,2,0,0,0,0,295,246,295,246,24,10,24,10,48.5121,37.9845,68.2652,14.1673,43.1801,33.2108,68.5714,7.474,34.8806,38.0775,48.3417,56.3981,0.0886,0.0666,48.4193,38.1818,71.3278,6.5905,52.812,37.351,69.4175,9.6506,37.2979,39.8838,58.5965,60.3624,0.1401,0.0987,64.7277,118.6783,95.1518,67.4537,103.4497,103.0212,1,2008-1400-1122
5,12,746.5331077,1492.500267,0,3,0,0,0,0,94,67,350,258,24,9,24,9,3,5,2,2,0,0,146,82,268,167,20,12,20,12,49.7167,37.5354,62.2496,13.3431,49.0469,30.4029,71.6718,8.3569,33.3333,28.5864,53.2575,48.503,0.1343,0.0925,47.7863,34.4239,72.6692,9.1333,48.5555,36.4738,68.4086,12.2901,34.923,40.9141,53.6866,57.5758,0.1167,0.0953,69.1489,111.6797,92.127,69.0172,106.6808,95.4874,0,2008-1437-1155
5,12,1824.513172,1069.707932,0,0,0,0,0,0,28,4,28,4,28,4,28,4,0,0,0,0,0,0,109,47,109,47,27,6,27,6,50.5411,36.7089,76.7828,7.5848,49.501,34.4564,67.0886,10.4978,46.091,39.4562,59.5773,56.4494,0.1128,0.0936,51.1645,38.9231,70.8275,10.5528,46.2312,32.8647,70.3143,7.0624,32.8117,32.2745,46.0385,52.9093,0.1106,0.0895,63.9199,119.2845,97.8011,68.9415,109.4072,95.8922,0,2008-1443-1179
1,8,262.872397,1752.809526,4,9,2,5,0,0,136,32,343,137,31,3,31,3,1,10,1,3,0,1,90,41,408,274,26,7,26,7,55.3672,39.697,70.696,16.7407,41.1852,32.8162,68.1885,6.3402,29.2943,38.2998,61.1014,52.7076,0.1299,0.0914,47.5945,33.2021,74.8428,8.4833,47.0437,30.3254,66.8885,8.2474,39.5639,36.6793,60.347,53.4483,0.1176,0.0723,68.8982,120.8601,89.7916,65.0838,109.9117,97.6376,1,2008-1242-1424
4,5,2123.975412,1742.938633,4,4,2,2,0,0,131,39,131,39,26,9,26,9,10,10,6,6,4,4,303,129,303,129,25,8,25,8,50.8242,33.752,66.5344,9.1592,46.7718,33.429,69.3632,8.0357,30.4348,34.3519,57.2775,52.9206,0.0989,0.0728,51.574,36.9835,73.6762,12.2482,45.5278,31.1902,67.0229,9.779,24.4815,37.069,66.491,56.116,0.0899,0.0921,65.2951,114.1934,97.5201,65.0287,112.5868,94.3137,0,2008-1277-1338
6,3,2784.572735,556.9529703,4,4,1,1,1,1,189,95,189,95,24,9,24,9,2,3,0,1,0,0,78,47,157,121,26,7,26,7,48.9948,35.8297,70.5263,10.23,46.709,30.3509,67.8667,9.0841,33.6462,31.1305,56.4302,54.7244,0.1325,0.0886,47.9508,36.5809,69.434,12.9167,42.0833,33.3333,66.4134,6.1475,27.0916,28.2511,58.2686,45.4088,0.0676,0.0903,68.5795,110.7711,92.0123,64.9821,111.6589,90.5657,0,2008-1390-1266
1,9,57.29770202,2058.164623,3,6,2,4,2,2,122,44,288,145,31,3,31,3,0,1,0,1,0,0,24,10,177,129,24,10,24,10,52.2193,34.7009,73.6375,10.8564,45.381,32.9181,68.4512,6.7885,27.6334,27.4817,54.4367,50.4662,0.1123,0.0763,51.0943,35.9292,63.3714,10.2471,42.3692,33.758,66.108,10.1132,29.8942,31.3373,53.5227,48.9308,0.0679,0.084,65.5595,116.1109,89.3351,63.8178,109.0287,92.4734,1,2008-1417-1401
